t,context,y,nll,nll0,overconfident_memory_nll,memory_only_nll,fixed_half_nll,cumulative_nll,cumulative_nll0,no_harm_slack,accuracy,base_accuracy,ece,brier,base_brier,w_lambda_0,w_lambda_0.05,w_lambda_0.1,w_lambda_0.2,w_lambda_0.4,w_lambda_0.7,w_lambda_1
35,13,12,1.0486977558491288,3.7093388967865573,0.96141116715643,1.040332075225059,1.6664553514354776,87.95410511950715,136.8870509570074,-50.87885598655557,0.2571428571428571,0.0,0.06292437322786543,0.5153384598129818,0.9759645969696958,8.009282265888565e-23,1.048591765503179e-18,8.698378780526626e-16,1.114957952168575e-11,1.3110312282993715e-06,0.021683272155192335,0.978315416802429
36,13,12,0.9993879389848633,3.7093388967865573,0.9162907318759123,0.9932939039659785,1.6224003696713354,88.95349305849201,140.59638985379397,-53.588806944357266,0.2777777777777778,0.0,0.053152448050505105,0.4881715495593997,0.9759645969696958,5.329382018715363e-24,1.1903477245922392e-19,1.3960665440158962e-16,2.837061621312083e-12,5.799597025873222e-07,0.015703911889491783,0.9842955081479684
37,13,59,3.6539778660717315,5.398216754921328,3.5835189384568875,3.6500790197025683,4.1827261279360135,92.60747092456374,145.9946066087153,-55.33304583320686,0.2702702702702703,0.0,0.05284463934581944,1.1809336312672385,1.0159027339542237,9.314585376136214e-25,2.573941122824532e-20,3.5975352287985866e-17,9.66313578679468e-13,2.937086215818965e-07,0.011859090302738089,0.988140615987674
38,13,54,7.900496975561837,5.353175124067748,27.631021115928547,7.943442289513575,5.974001643048068,100.50796790012558,151.34778173278303,-52.78572398171277,0.2631578947368421,0.0,0.061337765280174136,1.2228255380066533,1.0154858206727868,1.1897380503671698e-23,3.135602363901275e-19,4.1700332023203103e-16,1.005920166248918e-11,2.363442649187991e-06,0.05339472094753151,0.9466029155997597
39,13,12,1.015700542740615,3.7093388967865573,0.9295359586257932,1.000635083238501,1.6292845809252308,101.5236684428662,155.0571206295696,-55.479362335758715,0.28205128205128205,0.0,0.0459221063219786,0.4843373402703737,0.9759645969696958,8.04672349316126e-25,3.6063085914170996e-20,6.771672025332858e-17,2.5866576557700635e-12,1.0556374595530991e-06,0.03902705504869869,0.960971889311255
40,13,28,1.4377978660933792,3.6483444513612056,1.3609765531371416,1.4273046092729147,2.01744743967415,102.96146630895957,158.7054650809308,-57.689908921026536,0.275,0.0,0.05178728705614356,0.742755201704653,0.9728836305618879,8.8224842981821e-26,5.57845790268259e-21,1.3525161037162875e-17,7.496709783379802e-13,4.961536428842327e-07,0.028890798608379786,0.9711087052372277
41,13,26,3.0594436688099433,4.571069644523637,2.995732273555091,3.0526518141335757,3.547720401163517,106.02090997776952,163.27653472545444,-59.201534896740235,0.2682926829268293,0.0,0.059567456766073376,1.1262387184757987,1.0042582459398504,1.9458084010987966e-26,1.4496418926475058e-21,4.04642339510275e-18,2.8322858542948846e-13,2.6547029810279214e-07,0.02227295101891419,0.9777267835105045
42,13,12,1.0132723821987828,3.7093388967865573,0.9409833444660249,1.0070188545807137,1.6352684155079298,107.0341823599683,166.985873622241,-61.89760141132802,0.2857142857142857,0.0,0.04298320931587314,0.4874681953898686,0.9759645969696958,1.3128444242200107e-27,1.6585428574305961e-22,6.528930809433661e-19,7.22886959810307e-14,1.1760108021035067e-07,0.016139699742281233,0.9838601826565663
43,13,28,1.4060313997209695,3.6483444513612056,1.3397743454864306,1.4016920702288913,1.9943130144405965,108.44021375968927,170.6342180736022,-64.13991446296824,0.27906976744186046,0.0,0.05076713911632043,0.7308152458809477,0.9728836305618879,1.394405473925139e-28,2.5063792782252302e-23,1.2798412762051127e-19,2.066298550122379e-14,5.473942554954251e-08,0.01186119274883499,0.9881387525117188
44,13,12,0.9944440488841334,3.7093388967865573,0.9279867716387757,0.9911149477048157,1.6203564429796873,109.4346578085734,174.34355697038876,-66.85480931087066,0.29545454545454547,0.0,0.04388704172034307,0.48304527376134365,0.9759645969696958,9.232625666316286e-30,2.8339142169537446e-24,2.046775773083156e-20,5.240886531276615e-15,2.4143426237269883e-08,0.00856612764832025,0.9914338482082483
45,13,28,1.3610656700026387,3.6483444513612056,1.2992829841316318,1.3587534925680498,1.9554022064503465,110.79572347857605,177.99190142174996,-69.14208809222922,0.28888888888888886,0.0,0.04303406471379635,0.7169612585956846,0.9728836305618879,9.375030175640112e-31,4.153980582825293e-25,3.922024573578887e-21,1.4763414617053106e-15,1.1150674827555865e-08,0.006271117441397721,0.993728871407926
46,13,31,2.4787444976903696,4.560676427909175,2.4203681286516012,2.4770959941498685,3.0529191709113532,113.27446797626642,182.55257784965914,-71.22402002244803,0.2826086956521739,0.0,0.050269597104432,1.0637233433001614,1.004042049536602,1.1689639694940725e-31,7.000999549323893e-26,8.329798407877042e-22,4.430223818133808e-16,5.301849255499823e-09,0.004631606724269318,0.9953683879738809
47,13,12,0.9986726218302309,3.7093388967865573,0.9382696385942663,0.9973745650005903,1.626227409262333,114.27314059809666,186.2619167464457,-73.93468629740435,0.2978723404255319,0.0,0.03836545362133916,0.48929900369123736,0.9759645969696958,7.772732466891751e-33,7.92742852984403e-27,1.3325439291756282e-22,1.122856936056608e-16,2.335014224418747e-09,0.003338726020384639,0.996661271644601
48,13,24,3.8967060943418645,5.222437214418368,3.8501476017104204,3.8959700473453327,4.353718465259991,118.16984669243853,191.48435396086407,-75.26041741748085,0.2916666666666667,0.0,0.042955867001357874,1.1914503016450029,1.0141636858466359,2.0645053366953992e-33,2.396977540360686e-27,4.518942406492215e-23,4.6332919662711455e-17,1.3068134652175328e-09,0.002604867468593811,0.9973951312245928
49,13,28,1.3615887301813931,3.6483444513612056,1.3062516534476107,1.360886359757218,1.9573386838408606,119.53143542261992,195.13269841222527,-77.54717313866065,0.2857142857142857,0.0,0.04970608825709677,0.7118036006618983,0.9728836305618879,2.097445179990133e-34,3.512791828791343e-28,8.654056713696304e-24,1.3038868891088e-17,6.027525074392563e-10,0.0019040812540732533,0.9980959181431742
50,13,28,1.307139564701984,3.6483444513612056,1.2527629684966028,1.306623136734636,1.9079553562189027,120.8385749873219,198.78104286358646,-79.88837802531987,0.28,0.0,0.05604401012334588,0.6846947418874499,0.9728836305618879,2.0179864946615898e-35,4.9680322389066005e-29,1.6152116296613639e-24,3.612713665346305e-18,2.7602063231831543e-10,0.001388503816650308,0.998611495907329
51,13,59,3.2707477068836113,5.398216754921328,3.218875824868981,3.27038069729882,3.8510077967537435,124.10932269420552,204.17925961850779,-82.01584707335758,0.27450980392156865,0.0,0.061998780476768434,1.1519138701847504,1.0159027339542237,2.4041977557766732e-36,8.107822543366843e-30,3.34770877227223e-25,1.0671384361857935e-18,1.3017958281560522e-10,0.0010219367092775074,0.9989780631605429
52,13,31,2.3735649534277714,4.560676427909175,2.3223877202912804,2.3732927367353276,2.960090943631959,126.48288764763329,208.73993604641697,-84.20295854783899,0.2692307692307692,0.0,0.06759710843995877,1.0349792906215496,1.004042049536602,2.698483349939813e-37,1.2700261754220992e-30,6.730356465708125e-26,3.0930670679920223e-19,6.085286200276643e-11,0.0007499612579680632,0.9992500386811791
53,13,28,1.294293297337184,3.6483444513612056,1.2431935174803814,1.29408965404488,1.8965151222937202,127.77718094497047,212.38828049777817,-86.55700970186301,0.2641509433962264,0.0,0.07286354135590078,0.6688064132223329,0.9728836305618879,2.5631163231869664e-38,1.7811430325707671e-31,1.2485187883447444e-26,8.537718907843522e-20,2.781411614200315e-11,0.0005464500021444584,0.9994535499700414
54,13,26,2.9165782837391903,4.571069644523637,2.8716796248848864,2.9164456783917294,3.434661940516207,130.69375922870967,216.95935014230182,-88.21150106264746,0.25925925925925924,0.0,0.07782062497563941,1.1110270166673282,1.0042582459398504,4.900403575737276e-39,4.125776386441371e-32,3.397015003614486e-27,3.01362647253083e-20,1.431777833389584e-11,0.0004139083427031266,0.9995860916429791
55,13,43,9.221352987652873,6.2791466195597625,27.631021115928547,9.223585598726203,6.921000505732158,139.91511221636253,223.23849676186157,-85.26929469455435,0.2545454545454545,0.0,0.08248904936769899,1.2136287510850827,1.0212020185520272,9.290002660597535e-38,7.451001487250561e-31,5.829835510521723e-26,4.630634811726276e-19,1.685730059369402e-10,0.00264310577382696,0.9973568940576001
56,13,26,2.667093552195794,4.571069644523637,2.621038824113494,2.6664184399035236,3.2207828004669063,142.5822057685583,227.80956640638522,-87.17327078688221,0.25,0.0,0.08688409824872717,1.0676606079058595,1.0042582459398504,1.3839790874973903e-38,1.4273146887421427e-31,1.3650275654993274e-26,1.478631845293896e-19,8.254264841011028e-11,0.0019695506237708354,0.9980304492936866
57,13,31,2.2810946749045877,4.560676427909175,2.2335922215080704,2.2805640983306885,2.8763371234420396,144.8633004434629,232.3702428342944,-89.45285253988682,0.24561403508771928,0.0,0.09102828598444129,0.9979542172956394,1.004042049536602,1.4161842217016423e-39,2.1015379232170517e-32,2.6228645380549074e-27,4.169264797851071e-20,3.810238682905141e-11,0.0014398785884050412,0.9985601213734926
58,13,31,2.1443572176399894,4.560676427909175,2.097141118780217,2.1439637140055368,2.751654183641953,147.00765766110288,236.9309192622036,-91.86917175015601,0.2413793103448276,0.0,0.09493753303824384,0.9650069093997581,1.004042049536602,1.2639376533235387e-40,2.833014454730225e-33,4.730701512534776e-28,1.1318650616817362e-20,1.7287325177553087e-11,0.0010468642510223511,0.9989531357316903
59,13,58,6.203445409353369,3.1972372875271264,27.631021115928547,6.209498863032328,3.8423752489007112,153.21110307045626,240.1281565497307,-88.86296362832975,0.23728813559322035,0.0,0.0986265496134861,1.1928546754671006,0.9432020706890876,2.5544961392577337e-39,5.453492077352983e-32,8.651957714976626e-27,1.852556094325085e-19,2.1650571505301245e-10,0.007075714492726396,0.9929242852907679
60,13,34,7.485964229338351,4.498340973868244,27.631021115928547,7.526863070245226,5.144235269577644,160.6970672997946,244.62649752359894,-85.87534037285964,0.23333333333333334,0.0,0.10210003646224329,1.1891848925171733,1.0026971346514746,5.06773088851641e-38,1.0304126764031502e-30,1.5530800958132381e-25,2.9757174280052957e-18,2.660217790591606e-09,0.04686593118396878,0.9531340661558135
61,10,50,3.407605750234104,3.407605750234104,3.407605750234104,3.407605750234104,3.407605750234104,164.1046730500287,248.03410327383304,-85.87534037285964,0.22950819672131148,0.0,0.10120428773818986,0.9587112104700386,0.9587112104700386,5.06773088851641e-38,1.0304126764031502e-30,1.5530800958132381e-25,2.9757174280052957e-18,2.660217790591606e-09,0.04686593118396878,0.9531340661558135
62,10,8,4.310936999922261,4.027930573233108,27.631021115928547,4.3156126456848884,4.16146196585763,168.41561004995097,252.06203384706615,-85.59233394617048,0.22580645161290322,0.0,0.10395005364885412,1.0603832386081302,0.9893297171247839,6.725455043120468e-38,1.3503813353389413e-30,2.009586011515626e-25,3.7516595715467486e-18,3.1773703052124197e-09,0.05131204559528766,0.9486879512273421
63,10,8,1.5715756286723352,4.027930573233108,0.6931471805909458,1.5573831285194855,2.1693756972095892,169.98718567862332,256.0899644202993,-88.04868889073127,0.2222222222222222,0.0,0.09885564872721,0.6834476635715,0.9893297171247839,5.7668715207639986e-39,1.7848567022762774e-31,3.5891529729399825e-26,1.0184115730652023e-18,1.4525845206691033e-09,0.037751794095355035,0.9622482044520604
64,10,8,1.0830403941021554,4.027930573233108,0.4054651081289981,1.0722462223799132,1.714659383859674,171.07022607272546,260.1178949935324,-90.99357906986224,0.234375,0.0,0.08697610092572242,0.47646729222130557,0.9893297171247839,3.0338263660337482e-40,1.7941393321673147e-32,5.327462923468868e-27,2.4875394921550834e-19,6.331899561805675e-10,0.02730886254943683,0.9726911368173732
65,10,51,5.375098903224559,4.538665357391354,27.631021115928547,5.385963217778557,4.875137594012567,176.44532497595003,264.65656035092377,-90.15714552402905,0.23076923076923078,0.0,0.09229611510368652,1.2068005889640192,1.0035766960579604,7.0024367507698215e-40,4.02277287691618e-32,1.1593773320938326e-26,5.085364737228744e-19,1.1274264272197032e-09,0.03781928686734293,0.9621807120052307
66,10,46,7.241242792958063,6.2791466195597625,27.631021115928547,7.259975872571489,6.653840069001173,183.6865677689081,270.9357069704835,-89.19504935063073,0.22727272727272727,0.0,0.0966181559724158,1.179390396084284,1.0212020185520274,1.832661489504608e-39,1.019929816234421e-31,2.8446519725339385e-26,1.1645636212075537e-18,2.213005703180579e-09,0.055676114760353224,0.944323883026641
67,10,50,2.1147439781547295,3.407605750234104,1.791759469237722,2.1024952824647176,2.5557262970342762,185.80131174706284,274.3433127207176,-90.48791112271009,0.22388059701492538,0.0,0.10015969249226876,0.912333404863549,0.9587112104700386,5.0303652563499705e-40,3.175818097930886e-32,9.907016346184971e-27,4.915065466194822e-19,1.2605725198911986e-09,0.044038251007725224,0.9559617477317023
68,10,50,1.5721415275070834,3.407605750234104,1.252762968504011,1.5609519792415607,2.1076084290409436,187.37345327456993,277.7509184709517,-92.3233753454371,0.22058823529411764,0.0,0.1031212355513582,0.7413195069644026,0.9587112104700386,8.02541569214551e-41,6.419124581535007e-33,2.424353093374077e-27,1.6213917012322906e-19,6.30569394385481e-10,0.033281401610144236,0.9667185977592864
69,10,55,6.938056550421125,5.665050408494391,27.631021115928547,6.964333392624652,6.117035532237448,194.31150982499105,283.4159688794461,-91.05036920351036,0.21739130434782608,0.0,0.10567422614806209,1.1703546752958063,1.0180220723435465,2.8663358771791053e-40,2.2092686378071034e-32,8.029026699667132e-27,4.948603490721233e-19,1.5969611397527354e-09,0.058352870582614944,0.9416471278204239
70,10,57,4.650983705133363,3.315874339615861,27.631021115928547,4.7021687007357515,3.785877968861597,198.96249353012442,286.73184321906194,-89.71525983799283,0.21428571428571427,0.0,0.1005311873974154,1.130669428674547,0.9523474302253109,1.0893255995792246e-39,8.081275187675448e-32,2.822508542627797e-26,1.5985720415388626e-18,4.248376700864979e-09,0.1053383387980281,0.8946616569535952
71,10,8,1.478322767461227,4.027930573233108,1.2039728043320028,1.4486826779787212,2.0687364579731855,200.44081629758566,290.75977379229505,-92.2648676437647,0.2112676056338028,0.0,0.10193246164560882,0.6754590635039193,0.9893297171247839,8.50897227877623e-41,1.015904109415723e-32,4.891673709476874e-27,4.2922711495574826e-19,1.9495837590843843e-09,0.07842358202864858,0.9215764160217677
72,10,8,1.2618202026261989,4.027930573233108,1.0116009116840483,1.239493041686696,1.8729409624340845,201.70263650021187,294.78770436552816,-95.0309780143716,0.2222222222222222,0.0,0.0905603189602982,0.583393451903859,0.9893297171247839,5.352672085087884e-42,1.1265341839534527e-33,7.7715692173928405e-28,1.0938450605394462e-19,8.710253576127114e-10,0.05761597512171151,0.9423840240072632
73,10,50,1.5914746931636607,3.407605750234104,1.3862943611248908,1.5768541714500024,2.1213287498004005,203.29411119337553,298.19531011576225,-96.84710907144203,0.2191780821917808,0.0,0.09385922219965118,0.763736727093002,0.9587112104700386,8.706326343316131e-43,2.3122963316260675e-34,1.9262708033352564e-28,3.643254994820186e-20,4.385468693844544e-10,0.043736614958503624,0.9562633846029495
74,10,8,1.1649791549570485,4.027930573233108,0.9555114450321595,1.1525208184609979,1.7908076978888494,204.45909034833258,302.22324068899536,-99.71006048971809,0.22972972972972974,0.0,0.08329259979346268,0.5550148577803502,0.9893297171247839,4.971311069597017e-44,2.424946769472964e-35,2.9403293567653387e-29,9.042094064387793e-21,1.9264245553530383e-10,0.03174864414565745,0.9682513556617001
75,9,14,4.036946952459066,4.036946952459066,4.036946952459066,4.036946952459066,4.036946952459066,208.49603730079164,306.2601876414544,-99.71006048971809,0.22666666666666666,0.0,0.08281482332014964,0.9896494576861667,0.9896494576861667,4.971311069597017e-44,2.424946769472964e-35,2.9403293567653387e-29,9.042094064387793e-21,1.9264245553530383e-10,0.03174864414565745,0.9682513556617001
76,9,23,3.332393659846204,3.0478814226073285,27.631021115928547,3.3355634950591093,3.1814128152318513,211.82843096063783,309.3080690640617,-99.4255482524792,0.2236842105263158,0.013157894736842105,0.08515804067517366,1.010601806962918,0.9300332899620583,6.607437042470491e-44,3.182741805982877e-35,3.810330879730357e-29,1.1417071493780499e-20,2.304393329954426e-10,0.03481298206097161,0.9651870177085891
77,9,47,3.9866317453347175,3.4827445911241237,27.631021115928547,3.993570214890114,3.7058881424383334,215.81506270597254,312.79081365518584,-98.92166109826861,0.22077922077922077,0.012987012987012988,0.08699475578157456,1.065892707050412,0.96350607212698,1.0936250372171953e-43,5.162533644399179e-35,6.05437523571623e-29,1.7385130640636917e-20,3.2038435917437735e-10,0.04148672315951771,0.958513276520098
78,9,49,6.639644715542634,5.958866737155022,27.631021115928547,6.652013917714967,6.246548809606803,222.45470742151517,318.74968039234085,-98.24088311988099,0.21794871794871795,0.01282051282051282,0.08346126721187641,1.101020965419448,1.019786343856617,2.1603621698397715e-43,9.943187524224807e-35,1.136190251442235e-28,3.09085468492851e-20,5.063133895543552e-10,0.0532697439609866,0.9467302555327001
79,9,47,1.8706617569221538,3.4827445911241237,1.386294361134891,1.8577445953828096,2.371147139856472,224.3253691784373,322.23242498346497,-99.85296595408296,0.21518987341772153,0.012658227848101266,0.08036242486512211,0.7878924646423383,0.96350607212698,4.3093114615587854e-44,2.387838350391096e-35,3.190702160337487e-29,1.1194382123114363e-20,2.657554974924729e-10,0.04096135295824278,0.9590386467760017
80,9,23,1.9545675406404226,3.0478814226073285,1.6094379124459006,1.9463294056567468,2.3525286360448345,226.27993671907774,325.28030640607227,-100.94627983604984,0.2125,0.025,0.08259145672523424,0.8393090403169781,0.9300332899620583,1.4440681803836e-44,8.805453741581323e-36,1.2840054156003818e-29,5.258423951530042e-21,1.6061501100407397e-10,0.03302803021185148,0.9669719696275335
81,9,49,2.199232939006471,5.958866737155022,1.791759469237722,2.189505930836073,2.8598483257466167,228.4791696580842,331.2391731432273,-104.70591363419838,0.20987654320987653,0.024691358024691357,0.08448728614202082,0.9153378790819648,1.019786343856617,3.3635623768343146e-46,6.394201619795567e-37,1.5657224769721812e-30,1.1599489489653962e-21,6.711862777308688e-11,0.023576392499014824,0.9764236074338666
82,9,14,2.2568903376187714,4.036946952459066,1.9459101490634563,2.250985696226758,2.7891518196512033,230.736059995703,335.27612009568634,-106.48597024903866,0.2073170731707317,0.024390243902439025,0.0860552241044098,0.9319880218487866,0.9896494576861667,5.671928150120423e-47,1.3459364432773845e-37,3.951225159984135e-31,3.8984411239460375e-22,3.3797316764105064e-11,0.01779390633047584,0.9822060936357269
83,13,38,7.885300613259873,4.942218110300593,27.631021115928547,7.986740548024017,5.588845275225646,238.62136060896287,340.2183382059869,-103.54288774607936,0.20481927710843373,0.024096385542168676,0.08864815235946345,1.1827724921363796,1.0106745260093835,1.076205510781669e-45,2.432202576617864e-36,6.783136796514895e-30,5.988045575808379e-21,3.9698195901116224e-10,0.11254197599326282,0.8874580236097552
84,13,28,1.4121559714817273,3.6483444513612056,1.3382851419345168,1.3814248252039982,1.9759664336675828,240.0335165804446,343.8666826573481,-105.77907622595883,0.20238095238095238,0.023809523809523808,0.09103077054328661,0.6819517384111793,0.9728836305618879,1.1500875291316517e-46,3.723269362192681e-37,1.3518748555566973e-30,1.7469145862250494e-21,1.8920252163595336e-10,0.08484598878955969,0.9151540110212378
85,13,34,4.149217562218893,4.498340973868244,4.127134385045124,4.141550036082859,4.3041167261233495,244.1827341426635,348.3650236312164,-106.1281996376082,0.2,0.023529411764705882,0.0933314969325795,1.1424526901659557,1.0026971346514746,8.111637290274774e-47,2.682338667207394e-37,9.943650250584295e-31,1.3377597022680937e-21,1.5633093867628302e-10,0.07780205124665081,0.9221979485970183
86,13,12,1.2629496389170007,3.7093388967865573,1.1986957472260558,1.24135579411412,1.8531482387320113,245.4456837815805,352.07436252800295,-108.57458889547776,0.20930232558139536,0.023255813953488372,0.08390692815754205,0.6044772037136771,0.9759645969696958,7.025142981396183e-48,3.5773514147674035e-38,1.7911301122094915e-31,3.660783742230317e-22,7.202086800719717e-11,0.05767168819921598,0.9423283117287632
87,13,26,2.604095633727552,4.571069644523637,2.5494451709263717,2.589065766237187,3.153122665985945,248.04977941530805,356.64543217252657,-110.54156290627382,0.20689655172413793,0.022988505747126436,0.08633149645638177,1.0273853162619615,1.0042582459398504,9.826734193602688e-49,6.569544188551103e-39,4.073135187239575e-32,1.152898930299836e-22,3.528914844917376e-11,0.04340164880620423,0.9565983511585067
88,13,28,1.3934500344537888,3.6483444513612056,1.341173925840347,1.3817106130343437,1.9762253825540337,249.44322944976184,360.29377662388777,-112.79645732318123,0.20454545454545456,0.022727272727272728,0.08866492882521033,0.6774298830021457,0.9728836305618879,1.0306732541626127e-49,9.869479860164652e-40,7.966116230815958e-33,3.3003970063372953e-23,1.6503118834687213e-11,0.03210556262305509,0.9678944373604418
89,13,12,1.2435667806806372,3.7093388967865573,1.1939224684733545,1.2347069072843793,1.8470172628075041,250.68679623044247,364.0031155206743,-115.26222943928717,0.21348314606741572,0.02247191011235955,0.07967266992241831,0.6004380554583485,0.9759645969696958,8.754871632252808e-51,1.2942937679495998e-40,1.4127017458144249e-33,8.902307133826725e-24,7.501090549710428e-12,0.02349203943843219,0.9765079605540667
90,13,7,9.282856344817969,6.2791466195597625,27.631021115928547,9.429029572941012,6.930329601020675,259.96965257526045,370.2822621402341,-112.25851971402894,0.2111111111111111,0.022222222222222223,0.08211075882311274,1.1810209545744899,1.021202018552027,1.7649985037993862e-49,2.48444583411056e-39,2.5754356959144584e-32,1.4511607509622719e-22,9.332643444035784e-11,0.15628929065506664,0.843710709251607
91,13,12,1.258634655198833,3.7093388967865573,1.1749852674535775,1.2146644453888054,1.8285169096110971,261.2282872304593,373.99160103702064,-114.70922395561668,0.21978021978021978,0.02197802197802198,0.07334076780922916,0.595953353167101,0.9759645969696958,1.5220082715536853e-50,3.3333500641341585e-40,4.689988810001778e-33,4.0338860697237775e-23,4.383731069170395e-11,0.11836346066902198,0.8816365392871408
92,13,6,8.860174444348146,6.2791466195597625,27.631021115928547,9.457200449907708,6.931471805599453,270.08846167480743,380.2707476565804,-112.12819613082827,0.21739130434782608,0.021739130434782608,0.07576706002373676,1.1703782425042748,1.0212020185520274,2.010680909962668e-49,4.192586482209627e-39,5.602043032954034e-32,4.307648502421257e-22,3.5712521845578453e-10,0.5147064918803147,0.4852935077625601
93,13,12,1.3491217506068383,3.7093388967865573,1.1574527886919121,1.1960825019010242,1.8113394174616124,271.4375834254143,383.98008655336696,-114.48841327700798,0.22580645161290322,0.021505376344086023,0.06698965118752044,0.6134695175182332,0.9759645969696958,1.8980771979870925e-50,6.202859259945788e-40,1.128793867410926e-32,1.3293141434296604e-22,1.8670082170176526e-10,0.4344531565527669,0.5655468432605323
94,13,12,1.293325222604061,3.7093388967865573,1.1271856611130238,1.1653811380640933,1.7829062452916211,272.7309086480183,387.6894254501535,-116.9044269511905,0.23404255319148937,0.02127659574468085,0.05855738858577218,0.5928182401323775,0.9759645969696958,1.694542497645235e-51,8.785570340748208e-41,2.189838218505525e-33,3.9709182640696957e-23,9.487423657856922e-11,0.3572619770285447,0.6427380228765811
95,12,11,4.596843965826653,4.596843965826653,4.596843965826653,4.596843965826653,4.596843965826653,277.327752613845,392.2862694159802,-116.9044269511905,0.23157894736842105,0.021052631578947368,0.0584405672774481,1.0047847989612881,1.0047847989612881,1.694542497645235e-51,8.785570340748207e-41,2.1898382185055255e-33,3.9709182640696957e-23,9.487423657856921e-11,0.3572619770285447,0.6427380228765811
96,12,57,3.568453591073848,3.315874339615861,27.631021115928547,3.603556412067642,3.449405732240384,280.8962062049189,395.60214375559605,-116.65184769973247,0.22916666666666666,0.020833333333333332,0.06023845976240312,1.0119747568120934,0.9523474302253109,2.1814549075132407e-51,1.116865407166737e-40,2.748592910287436e-33,4.856331540341937e-23,1.0992198917503883e-10,0.3794324944138819,0.6205675054761962
97,12,3,4.078649020566908,3.6409683687078287,27.631021115928547,4.151793992473819,3.8641119200220384,284.9748552254858,399.2431121243039,-116.2141670478734,0.2268041237113402,0.020618556701030927,0.061686190478504446,1.049975007313838,0.9724981499075835,3.379313880056679e-51,1.695544558084973e-40,4.0875581772304885e-33,6.921152961722695e-23,1.4303626358223542e-10,0.4232035570209901,0.5767964428359736
98,12,23,3.6215039142324157,3.0478814226073285,27.631021115928547,3.741028603167274,3.3355634950591093,288.5963591397182,402.2909935469112,-115.64054455624832,0.22448979591836735,0.030612244897959183,0.05939693202486793,1.0298611461657239,0.9300332899620583,5.997214949894254e-51,2.9338297342458715e-40,6.891418668160572e-33,1.1054574726472836e-22,2.030753576091037e-10,0.4881842329283393,0.5118157668685854
99,12,3,1.9997436945651366,3.6409683687078287,1.3862943611348908,1.8701713332669465,2.40614616257712,290.59610283428333,405.931961915619,-117.28176923039099,0.2222222222222222,0.030303030303030304,0.06027420041557212,0.8102802615927509,0.9724981499075835,1.1619161692273388e-51,7.069724854509892e-41,1.986124163530514e-33,4.2301700555306545e-23,1.1607425303852484e-10,0.4173788821603258,0.5826211177236
100,12,11,2.1722695918347177,4.596843965826653,1.6094379124459008,2.049639245409535,2.6674004844467754,292.76837242611805,410.5288058814457,-119.70634360438295,0.22,0.03,0.061977300069335356,0.8754900814661248,1.0047847989612881,1.0284792257403085e-52,9.94097479747316e-42,3.827476824225242e-34,1.2559625365925637e-23,5.8651862319336e-11,0.34136636587467856,0.6586336340666696
101,5,57,3.315874339615861,3.315874339615861,3.315874339615861,3.315874339615861,3.315874339615861,296.0842467657339,413.84468022106154,-119.70634360438295,0.21782178217821782,0.0297029702970297,0.06183355813097544,0.9523474302253109,0.9523474302253109,1.0284792257403085e-52,9.94097479747316e-42,3.827476824225242e-34,1.2559625365925637e-23,5.8651862319336e-11,0.34136636587467856,0.6586336340666696
102,5,40,4.295131380333397,4.0410162189506,27.631021115928547,4.328698291402381,4.1745476115751226,300.37937814606727,417.8856964400121,-119.45222844300015,0.21568627450980393,0.029411764705882353,0.06370336316734626,1.0507311443361975,0.9897928213239111,1.3260391188054295e-52,1.2656886611279813e-41,4.811472387107064e-34,1.5383710656607325e-23,6.805893176230381e-11,0.36310772597420377,0.6368922739577373
103,5,57,1.6015852745093242,3.315874339615861,0.6931471805909456,1.5060631728841425,2.0476186223068855,301.9809634205766,421.20157077962796,-121.16651750810668,0.22330097087378642,0.02912621359223301,0.05533320148756372,0.6830612841492834,0.9523474302253109,2.3880865069796304e-53,2.8617066238461902e-42,1.309229791792421e-34,5.601516642667844e-24,3.7306386431608516e-11,0.29927001436878764,0.7007299855939061
104,5,41,5.74148769632643,5.13431727836578,27.631021115928547,5.827464458925725,5.421999350817561,307.722451116903,426.3358880579937,-120.559347090146,0.22115384615384615,0.028846153846153848,0.057908719811581966,1.1309672107926363,1.0131698743621238,4.38269064607382e-53,5.1205956924486896e-42,2.282602279279083e-34,9.252069834868394e-24,5.4772672723457766e-11,0.35699926602917365,0.6430007339160537
105,5,57,1.298671212718106,3.315874339615861,0.6931471805754453,1.1997404009800456,1.7791156227679925,309.0211223296211,429.65176239760956,-122.57655021704376,0.22857142857142856,0.02857142857142857,0.05043239077073344,0.5698264252737021,0.9523474302253109,5.830162101160018e-54,9.297729327782011e-43,5.252799595100522e-35,3.0274584673610307e-24,2.8559138056989774e-11,0.29013367517942984,0.7098663247920111
106,5,40,2.1064537652949924,4.0410162189506,1.6094379124459006,2.028046396429195,2.595802804903096,311.1275760949161,433.69277861656013,-124.51111267069935,0.22641509433962265,0.02830188679245283,0.05333348301796104,0.9174943425011444,0.9897928213239111,8.423854006111314e-55,1.7790392393065344e-43,1.2511908300216542e-35,1.0048213754268023e-24,1.4831267335300863e-11,0.23223473165555125,0.7677652683296176
